"id","winner","rated","victory_status_class","base_time","add_time","total_time","white_rating","black_rating","rating_dif_abs","rating_dif_class","opening_class","opening_eco_mod","opening_ply"
"jtqmEMiE","white",0,1,10,0,10,1412,1313,99,1,1,130,4
"Xv1zIbzW","white",1,0,30,0,30,1563,1318,245,1,1,132,6
"v9P3mAvx","black",1,1,9,0,9,1327,1420,93,-1,1,120,3
"fi3ZlwYP","white",1,1,9,0,9,1412,1337,75,1,0,10,2
"mIKZCu7Y","white",0,0,10,10,17,1337,1382,45,-1,1,127,4
"m5C1V3h7","black",0,0,10,10,20,1382,1337,45,1,1,140,4
"7TtGO7DA","black",0,1,10,10,16,1337,1382,45,-1,1,127,3
"sIqG0ZRM","white",1,1,15,15,34,1516,1345,171,1,2,250,6
"lDko3qDa","black",0,0,8,8,15,1418,2003,585,-1,1,101,4
"SYESqOWy","black",0,0,8,8,14,2003,1418,585,1,2,225,4
"gSlaVb0o","white",0,0,8,8,12,1418,2003,585,-1,1,114,10
"CBQtNJTz","black",1,0,10,0,10,1787,1749,38,1,2,241,6
"lVrVtbtK","black",1,0,10,0,10,1802,1691,111,1,2,200,3
"h1IvnpwH","white",1,0,10,0,10,1799,1408,391,1,1,110,5
"aiTZVJzr","white",1,1,10,0,10,2019,1805,214,1,2,205,6
"5fnwzmqt","black",1,1,10,0,10,1812,1949,137,-1,2,256,15
"xzshdwaA","white",1,1,10,0,10,1757,1825,68,-1,3,306,6
"41T8PqHr","white",1,1,10,0,10,2150,1829,321,1,2,200,3
"3TiK8FZl","black",1,0,10,0,10,1766,1819,53,-1,2,205,6
"7WQXh1MK","black",1,1,10,0,10,1827,1933,106,-1,1,120,3
"cUCD00VT","black",1,0,10,0,10,1834,1994,160,-1,1,112,6
"dP1UxdgI","black",1,1,10,0,10,1590,1829,239,-1,2,202,8
"wWKa0PcW","black",1,1,10,0,10,1844,1731,113,1,2,255,10
"3WWMbHLi","white",1,0,10,0,10,1723,1859,136,-1,2,200,2
"LHhLL6vY","white",1,0,10,0,10,1853,1675,178,1,2,255,6
"5Vz7CpBg","black",1,1,10,0,10,1834,1848,14,-1,3,300,3
"2rCdFC9Y","black",1,0,10,0,10,1804,1837,33,-1,2,200,3
"jeaXUJ1g","black",1,0,10,0,10,1850,1811,39,1,2,255,9
"5Gx0JqsI","white",1,0,10,0,10,1834,1856,22,-1,2,200,3
"NdCPoLkf","black",1,1,10,0,10,1526,1830,304,-1,2,202,8
"aUy84ain","black",1,1,10,0,10,1843,1818,25,1,3,300,3
"SAG5M52q","black",1,0,10,0,10,1844,1713,131,1,1,132,7
"SxrF1zEc","white",1,1,10,0,10,1728,1859,131,-1,0,1,1
"gFKsyCYk","black",1,0,10,0,10,1865,2076,211,-1,1,135,13
"71jnYOUO","white",1,1,10,0,10,2096,1870,226,1,2,200,3
"z5sScE2d","white",1,1,10,0,10,1860,1800,60,1,1,132,10
"BgHYTafZ","black",1,1,10,0,10,1610,1856,246,-1,2,200,7
"Lh1ZeVsn","white",1,0,10,0,10,1846,1778,68,1,1,190,11
"QTswmZv9","white",1,0,10,0,10,1842,1300,542,1,2,255,9
"SCBFMr9d","black",1,1,10,0,10,1862,1556,306,1,2,250,6
"UhF1j540","black",1,1,10,0,10,1865,1850,15,1,2,205,12
"LzY09iOm","black",1,0,10,0,10,1785,1840,55,-1,0,40,2
"wgLrIV1i","black",1,0,10,0,10,1771,1831,60,-1,0,40,2
"Q9djSJ7y","black",1,1,10,0,10,1844,1793,51,1,2,255,6
"PfHiJEHq","black",1,0,10,0,10,1848,2098,250,-1,1,133,10
"NM3n8HW8","black",1,0,10,0,10,1789,1838,49,-1,2,200,5
"4KVtmZTO","white",1,0,10,0,10,1820,2095,275,-1,1,107,6
"sKIvK1wg","black",1,1,10,0,10,1891,1805,86,1,2,202,8
"EYgI7Ijj","white",1,0,10,0,10,1785,2116,331,-1,1,107,6
"UNV5xhwu","white",1,0,10,0,10,1769,1926,157,-1,2,255,9
"hqs3bFL0","white",1,0,10,0,10,1967,1775,192,1,2,200,5
"78QLmdb2","black",1,0,10,0,10,1711,1766,55,-1,0,2,1
"Tpz9J0LG","white",1,1,10,0,10,1754,1768,14,-1,1,132,10
"7xU8cYhd","white",1,0,10,0,10,1756,1765,9,0,3,330,6
"UUGlCO5g","black",1,0,10,0,10,1778,1757,21,1,2,200,3
"8TCDKMZ7","white",0,1,5,10,24,1225,1086,139,1,2,241,4
"sAPPO0NR","black",1,0,20,0,20,1243,1200,43,1,2,240,4
"2NmbKrZF","black",1,1,10,1,12,1256,1298,42,-1,2,246,7
"AQxOvtoU","black",1,0,10,1,11,1312,1237,75,1,2,250,6
"ewj3YMRQ","black",0,1,25,0,25,1245,1237,8,0,2,242,4
"d0x10Mrb","white",0,0,15,0,15,1335,1237,98,1,2,277,9
"64XXxQYK","white",0,0,15,0,15,1237,1335,98,-1,0,40,2
"RvwKU5Jg","white",0,1,15,0,15,1335,1237,98,1,2,242,5
"xR77JJ1s","black",0,0,5,8,11,1237,1326,89,-1,3,300,6
"iDFDXqyr","black",1,1,15,0,15,1253,1262,9,0,2,246,6
"OJdny8c3","white",1,0,15,0,15,1227,1303,76,-1,3,300,9
"pszwrU7W","white",1,0,15,0,15,1214,1115,99,1,3,300,6
"kHE4YvtF","white",1,0,7,3,10,1197,1190,7,0,1,110,2
"GsaZQNPk","black",1,1,5,5,10,1176,1658,482,-1,3,301,4
"8VrFmBra","black",1,0,5,5,6,1678,1017,661,1,2,241,5
"NnFdUBcx","white",0,0,5,5,15,2186,1017,1169,1,2,241,5
"qyT9w8hT","white",0,1,10,0,10,1108,1017,91,1,2,241,5
"AtAzn0Gd","white",0,0,10,0,10,2008,1017,991,1,2,241,7
"eupUg3I7","black",0,1,15,4,18,1362,2089,727,-1,0,45,3
"XQpnJTdU","black",0,0,5,5,8,1362,1657,295,-1,0,45,5
"b1EqRvlk","white",0,0,5,5,8,1657,1362,295,1,1,122,3
"VVwme47o","white",1,0,6,4,6,1804,1372,432,1,2,244,4
"WV5JG3yp","black",1,1,10,0,10,1453,1466,13,-1,2,202,10
"ETHx6DdC","white",1,0,10,0,10,1414,1182,232,1,2,260,6
"x1Svcl0P","white",1,1,10,0,10,1171,1432,261,-1,0,29,7
"NkHHYNNE","black",1,0,10,0,10,1567,1698,131,-1,2,215,7
"iVXYFWIJ","white",0,1,10,5,13,1401,1467,66,-1,0,20,2
"5dJh0PQr","black",0,0,10,5,12,1588,1401,187,1,2,244,11
"BWmywPWQ","black",0,1,10,10,21,1401,2252,851,-1,0,7,8
"zQdd79zJ","black",1,1,15,15,30,1413,1401,12,1,0,4,2
"3PPqkjjS","black",1,1,15,15,30,1539,1397,142,1,0,45,3
"k0bEYQeZ","white",1,1,15,15,44,1445,1407,38,1,4,461,5
"neCD61mG","white",1,0,15,15,28,1394,1659,265,-1,0,8,4
"se3vqcyq","white",1,0,15,15,29,1383,1384,1,0,0,4,2
"oXgxwi0O","white",1,0,10,0,10,1397,1394,3,0,4,461,6
"UGxihDVG","black",1,0,10,0,10,1405,1402,3,0,0,4,2
"USZUVISN","white",1,0,10,0,10,1430,1416,14,1,2,223,4
"B2Q9LZ8r","white",1,1,10,0,10,1467,1426,41,1,1,154,6
"8P8UkGKg","white",0,1,45,0,45,1426,1500,74,-1,1,154,6
"QqSWsoqj","black",0,0,45,0,45,1500,1426,74,1,1,120,3
"wMQrgk0t","white",0,0,20,0,20,1426,1207,219,1,0,8,5
"EIhw7Ekw","black",0,0,20,0,20,1549,1426,123,1,1,120,2
"mBplzBLX","black",1,0,30,0,30,1464,1413,51,1,0,0,1
"LqWJanHW","white",0,1,20,0,20,1413,1500,87,-1,2,220,3
"bXnqNDI3","black",0,1,20,0,20,1500,1413,87,1,1,107,4
"ugwGypUK","black",0,1,10,5,15,1413,1500,87,-1,4,461,9
"gXiwmQQu","white",0,0,9,20,24,1688,1413,275,1,0,21,4
"piajoVET","black",1,1,20,10,28,1220,1407,187,-1,2,260,6
"QULdQ5WE","white",0,0,30,0,30,1500,1407,93,1,0,43,5
"qIjAKuE8","black",0,0,15,10,19,1407,1459,52,-1,3,335,10
"zI7YaeRl","black",0,1,15,10,20,1500,1407,93,1,0,0,1
"N2Jm7QaA","white",0,0,20,15,30,1430,1407,23,1,2,221,3
"nZfKczBO","white",0,0,20,60,43,2139,1407,732,1,2,226,5
"iCqrKPZt","black",1,0,15,15,27,1259,1184,75,1,3,330,4
"RT6JrVdH","white",1,0,15,15,32,1162,1273,111,-1,3,332,6
"WRKXRWoI","black",1,0,15,15,23,1288,1138,150,1,3,330,4
"IiDvaZJu","black",1,0,10,0,10,1154,1191,37,-1,0,40,2
"t2GlFtTZ","black",1,0,10,0,10,1159,1474,315,-1,3,315,7
"ukyWvLOS","white",1,1,10,0,10,1217,1176,41,1,1,120,2
"Hqu8A4N9","black",1,0,10,0,10,1205,1257,52,-1,0,41,3
"D7y0jtCH","black",1,0,10,0,10,1210,1183,27,1,2,220,3
"q4r3EdZI","white",1,1,5,10,14,1396,1131,265,1,3,302,4
"MeJ86Rct","white",1,0,10,10,13,1237,1565,328,-1,2,257,9
"JkHzVMgg","black",1,1,15,0,15,1753,1451,302,1,3,302,4
"qqdwmJyX","white",1,1,15,0,15,1699,1457,242,1,3,302,4
"JVDhxVQw","white",0,1,10,0,10,1699,1500,199,1,2,268,8
"kgU4IzNb","white",1,1,25,0,25,1500,1545,45,-1,3,302,3
"agYrEOBF","black",1,1,10,0,10,1364,1356,8,0,1,107,3
"PdTSbmqt","black",1,0,10,0,10,1374,1385,11,-1,2,240,4
"J71gph8j","black",1,0,10,0,10,1324,1365,41,-1,2,245,7
"EQuDgTpk","black",1,1,10,0,10,1376,1370,6,0,2,210,6
"5zyzlYIk","black",1,0,10,0,10,1340,1366,26,-1,0,0,1
"ltlIdCf7","white",1,1,10,0,10,1278,1380,102,-1,2,246,6
"K3JuCS9b","black",1,0,10,0,10,1388,1238,150,1,2,255,6
"gMznYgSt","white",1,0,10,0,10,1301,1401,100,-1,0,4,2
"YJVZJhbX","white",1,0,10,0,10,1390,1423,33,-1,2,241,5
"qelnGcKv","black",1,1,10,0,10,1403,1321,82,1,2,240,4
"S8sX587A","black",1,0,10,0,10,1384,1393,9,0,3,300,3
"FRCJRlH1","black",1,0,10,0,10,1403,1387,16,1,2,200,3
"iG3eQIg5","black",1,1,10,0,10,1381,1393,12,-1,0,4,2
"B6UA5TzQ","black",1,1,10,0,10,1405,1362,43,1,1,101,4
"v8e4T6kZ","white",1,0,10,0,10,1397,1327,70,1,2,241,7
"6zUtwmrU","white",1,0,10,0,10,1374,1408,34,-1,0,0,1
"5buJ0IDu","black",1,0,10,0,10,1414,1594,180,-1,1,102,4
"ICFjVzHU","white",1,1,10,0,10,1306,1429,123,-1,3,300,2
"AelmoJUj","black",1,0,10,0,10,1423,1610,187,-1,2,255,6
"g7Agh37v","white",1,0,10,0,10,1463,1432,31,1,0,0,1
"hqtZMahy","white",1,0,10,0,10,1440,1443,3,0,4,420,8
"IJ50Mc4n","white",1,1,10,0,10,1432,1456,24,-1,2,257,11
"Z7wymBsC","black",1,1,10,0,10,1437,1635,198,-1,2,200,3
"GoVvqPqd","black",1,0,10,0,10,1412,1427,15,-1,1,120,2
"AmM5xc4C","black",1,1,10,0,10,1443,1415,28,1,1,134,8
"1IhaPtg1","black",1,0,10,0,10,1418,1404,14,1,2,244,4
"ai5MT9vd","black",1,1,10,0,10,1261,1397,136,-1,3,300,2
"MWlrqKoX","black",1,1,10,0,10,1406,1458,52,-1,1,140,6
"O3LSjqLN","white",1,1,10,0,10,1349,1419,70,-1,2,246,7
"QPrtaCXt","white",1,0,10,0,10,1412,1305,107,1,3,320,6
"d1B9WunE","black",1,1,10,0,10,1424,1356,68,1,3,320,6
"E5cDonjn","white",1,0,10,0,10,1413,1434,21,-1,0,40,2
"nNJzzLn6","white",1,1,10,0,10,1408,1184,224,1,1,107,7
"piELNv7f","white",1,0,10,0,10,1500,1414,86,1,2,220,2
"fkCxxxOw","black",1,0,10,0,10,1343,1406,63,-1,2,200,2
"VGVcxQ0e","white",1,0,10,0,10,1697,1592,105,1,1,100,2
"n983jruV","black",1,1,10,0,10,1693,2287,594,-1,1,102,3
"wYgnrSis","white",1,1,10,0,10,1596,1711,115,-1,2,223,3
"uRK8k2G7","black",1,1,10,0,10,1721,1754,33,-1,1,150,4
"zXpCZ0kC","white",1,0,10,0,10,1721,1857,136,-1,2,240,5
"CF4kOTbS","black",1,0,10,0,10,1735,1649,86,1,2,240,4
"jl43hHmo","black",1,0,10,0,10,1643,1722,79,-1,2,242,5
"iFhCGwBS","black",1,1,10,0,10,1228,1732,504,-1,2,220,3
"Se7cwxmA","white",1,0,10,0,10,1716,1856,140,-1,2,266,8
"cguKe0JQ","white",1,0,10,0,10,1710,1712,2,0,1,195,12
"CZ5SVUxo","black",1,0,10,0,10,1828,1694,134,1,3,310,4
"Wkqzanur","white",1,0,10,0,10,1685,1609,76,1,1,110,2
"PpUe923V","white",0,1,10,8,16,1472,1445,27,1,3,302,5
"Y4vnnJda","white",0,1,20,5,22,1472,1500,28,-1,3,302,5
"0TxHw0WP","white",0,0,15,15,36,1472,1218,254,1,3,300,3
"Igw3bRib","white",0,0,180,0,180,1161,1472,311,-1,0,41,3
"iSLobDeu","black",1,1,20,2,23,1493,1315,178,1,0,80,2
"9XVsYJiz","white",0,1,20,0,20,1493,1500,7,0,3,300,3
"e3WOcIgQ","black",0,1,12,0,12,1463,1493,30,-1,1,100,4
"P3mhw9cK","white",0,0,12,0,12,1493,1463,30,1,3,300,3
"zaPVi0CK","black",0,1,10,0,10,1482,1744,262,-1,3,300,3
"1wMuon3t","white",0,0,15,8,19,1500,1482,18,1,0,21,4
"Li3AI0Hb","white",1,1,10,0,10,1477,1189,288,1,3,300,3
"XREC1VRz","black",1,1,10,0,10,1476,1474,2,0,3,302,5
"RWNCUdIT","white",0,0,10,0,10,1476,1524,48,-1,3,306,4
"Yp4jLZ93","white",0,1,10,0,10,1500,1170,330,1,2,221,3
"568925uc","black",0,1,10,0,10,1170,1500,330,-1,2,220,3
"TcDLUjFy","black",1,0,15,15,20,1229,1160,69,1,2,223,3
"jGgYRoq4","white",0,1,10,0,10,1219,1229,10,0,2,210,5
"Rz7Dgmb3","white",0,0,30,0,30,1659,1500,159,1,1,121,6
"E7zDwYq3","black",1,0,15,10,17,1032,1140,108,-1,1,120,5
"MklwRBae","black",1,1,30,0,30,1037,1669,632,-1,1,120,2
"bVPtH47G","white",1,1,10,0,10,1147,1121,26,1,1,100,5
"Lyz9uL2s","white",1,1,10,0,10,1209,1261,52,-1,2,242,4
"EcGpAnob","black",0,1,10,0,10,1500,1311,189,1,0,20,2
"EeOecKpM","black",1,1,10,0,10,1500,1473,27,1,2,225,5
"LYlxdEty","white",1,0,8,0,8,2352,2366,14,-1,2,240,7
"uNfygRgx","white",1,1,8,0,8,2351,2363,12,-1,1,150,5
"AHnTrwKv","black",1,1,10,5,15,1500,1758,258,-1,1,103,9
"rRhP1XDg","white",1,0,15,5,18,1724,1605,119,1,1,122,3
"IfwmhlVo","white",1,0,15,15,38,1364,1327,37,1,2,257,8
"ZqvDBtGV","white",0,1,30,0,30,1327,1355,28,-1,2,244,6
"w8V2kDel","white",1,0,10,0,10,1367,1343,24,1,1,107,5
"dMRGjQXu","black",1,0,10,0,10,1361,1370,9,0,2,241,5
"wLczR2Im","black",1,0,10,0,10,1327,1343,16,-1,2,250,6
"3IGubBMZ","white",1,1,10,0,10,1347,1186,161,1,2,246,7
"a3IM5ZlR","white",1,1,10,0,10,1334,1400,66,-1,2,200,3
"C78mg5wI","black",1,0,10,0,10,1348,1322,26,1,2,234,6
"qAjnQuMs","black",1,0,10,0,10,1329,1466,137,-1,1,120,3
"rqcPeu3M","white",1,1,10,0,10,1295,1821,526,-1,2,244,4
"OeIyJzKT","black",1,0,10,0,10,1329,1282,47,1,3,307,7
"5JlKibRN","black",1,1,10,0,10,1285,1598,313,-1,2,227,3
"SUWEHMFw","black",1,1,10,0,10,1099,1279,180,-1,3,300,3
"EsroTMo9","white",1,1,10,0,10,1350,1285,65,1,3,307,7
"QD32OPEC","white",1,1,10,0,10,1383,1286,97,1,2,246,7
"6M0gH6Hy","black",1,1,10,0,10,1297,1313,16,-1,2,250,5
"mQmeRjep","black",1,1,10,0,10,1273,1286,13,-1,2,250,8
"BTWBBxuj","white",1,1,10,0,10,1282,1018,264,1,2,242,5
"zZK6BQrf","white",1,1,10,0,10,1231,1295,64,-1,2,257,11
"8iCBDNOc","black",1,0,10,0,10,1306,1298,8,0,2,250,8
"bHXgtlis","black",1,0,10,0,10,1195,1298,103,-1,0,0,1
"9SLJdD3l","white",1,1,10,0,10,1383,1307,76,1,2,240,4
"jPu5u90q","white",1,0,10,0,10,1296,1284,12,1,1,123,3
"G2fnVSUC","white",1,1,10,0,10,1600,1300,300,1,2,222,6
"4bLQaDKI","white",1,1,10,0,10,1282,1492,210,-1,2,241,4
"cjByhYWB","white",1,1,10,0,10,1264,1367,103,-1,2,250,6
"yDCk0Hme","white",1,1,10,0,10,1393,1272,121,1,3,301,4
"anEY5qcn","black",1,1,10,0,10,1278,1474,196,-1,2,241,4
"9GZqUmia","white",1,0,10,0,10,1267,1370,103,-1,1,101,4
"miq10elf","white",1,1,10,0,10,1349,1276,73,1,2,220,3
"k5CReXU0","black",1,1,10,0,10,1285,1383,98,-1,2,200,3
"DFO2Wi3d","white",1,1,10,0,10,1526,1290,236,1,0,0,1
"7OIE2FIL","white",1,1,10,0,10,1460,1296,164,1,3,300,10
"rJF6eWZC","black",1,1,10,0,10,1299,1647,348,-1,1,120,3
"31al8a4v","white",1,0,10,0,10,1279,1625,346,-1,2,246,7
"asbo6bfa","white",1,1,5,5,9,1455,1272,183,1,1,132,8
"yf1Ttra7","white",1,0,5,5,7,1253,1472,219,-1,1,101,6
"pkBkh6Yw","black",1,0,15,5,17,1258,1481,223,-1,3,302,4
"xbYgalU8","white",1,1,8,0,8,1500,1509,9,0,2,226,5
"L768PLLv","white",1,1,10,0,10,2165,1973,192,1,1,132,6
"1uRmJzvQ","black",1,0,10,0,10,2179,2115,64,1,0,0,1
"XJkXGWAC","black",1,0,10,0,10,1857,2176,319,-1,0,56,4
"MJLo7FmN","white",1,0,10,0,10,2173,1831,342,1,2,223,3
"r6fCkxwG","white",1,0,10,0,10,2156,2181,25,-1,1,128,5
"uc7VTT6S","white",1,1,10,0,10,2175,1983,192,1,1,184,14
"XKjHSSBq","black",1,0,10,0,10,1856,2171,315,-1,2,200,3
"By6ay40V","black",1,1,10,0,10,2030,2164,134,-1,1,120,3
"4zWFJ8FI","black",1,0,10,0,10,2179,2090,89,1,0,40,2
"iq1M2yO3","black",1,0,10,0,10,1450,1390,60,1,2,246,5
"ezV1vSsK","white",1,0,10,0,10,1507,1497,10,0,2,255,7
"MhOBkieX","black",1,1,10,0,10,1511,1490,21,1,2,268,8
"tm3ohLGT","black",1,1,10,0,10,1402,1465,63,-1,2,255,7
"qo4T1UoD","black",1,0,10,0,10,1492,1560,68,-1,1,107,2
"Igk7WOwK","white",1,0,10,0,10,1558,1526,32,1,2,223,3
"ufhKLHSm","white",1,1,10,0,10,1491,1438,53,1,2,246,5
"eXoTncPb","white",1,0,10,0,10,1447,1439,8,0,1,107,2
"Bgug5paA","white",1,0,10,0,10,1455,1506,51,-1,2,220,4
"nzNa2D1M","white",1,0,10,0,10,1570,1565,5,0,2,268,8
"d9gl523x","white",0,1,7,2,7,1238,1500,262,-1,2,223,3
"MKdZBR5k","white",0,1,7,2,7,1500,1238,262,1,2,223,3
"RRqJLTGb","black",0,1,7,2,7,1500,1238,262,1,0,2,1
"1gCJOp33","black",0,1,7,2,8,1500,1238,262,1,1,120,3
"kdYuD0G9","white",0,1,15,5,17,1443,1500,57,-1,2,244,5
"MU4MHjkY","black",0,0,10,5,11,1500,1626,126,-1,2,223,3
"kDcbjr24","black",1,0,10,0,10,1319,1214,105,1,2,240,4
"aO4uRr9N","black",1,0,10,0,10,1278,1308,30,-1,0,10,2
"ysVHi4RP","black",1,1,10,0,10,1317,1401,84,-1,2,245,7
"h7fyq9Tw","white",1,0,10,0,10,1258,1331,73,-1,1,120,2
"Qw7GEdQi","white",1,1,10,0,10,1320,1291,29,1,2,240,4
"Im2GL23i","black",1,0,10,0,10,1331,1347,16,-1,1,132,8
"PSRAA6C5","black",1,0,10,0,10,1340,1433,93,-1,3,300,2
"dt2JpJ1C","white",1,0,10,0,10,1336,1292,44,1,0,40,2
"Kxyc5yvw","black",1,0,10,0,10,1515,1319,196,1,1,123,3
"PA83ENkg","black",1,1,10,0,10,1295,1308,13,-1,1,102,5
"aLqvcnZJ","white",1,0,10,0,10,1295,1321,26,-1,0,40,2
"Iz4xW7AG","white",1,1,10,0,10,1278,1463,185,-1,3,302,3
"0EB4ZsVe","white",1,1,10,0,10,1363,1287,76,1,0,45,2
"zxKjUg2A","white",1,0,10,0,10,1275,1287,12,-1,2,244,4
"cMtXfpHs","white",1,1,10,0,10,1201,1290,89,-1,1,170,10
"GUKDFLE6","white",1,0,9,10,21,1214,925,289,1,2,202,5
"7BnPJnXy","white",1,1,15,15,41,966,937,29,1,1,101,2
"ilL0VH7M","black",1,0,15,15,17,951,955,4,0,2,200,3
"YwaFfXra","white",1,1,10,0,10,784,970,186,-1,2,240,3
"1nZFIHZq","white",1,1,15,15,40,1161,958,203,1,1,101,4
"h37U85CH","black",1,1,10,5,18,972,985,13,-1,2,250,6
"PmjIwKrp","white",0,1,15,0,15,1148,972,176,1,1,101,4
"Nmt3XvSV","black",0,0,15,15,19,972,1301,329,-1,2,220,3
"RBqiGMSK","white",1,0,10,0,10,1181,978,203,1,0,10,2
"7tIm0A7j","white",1,0,15,15,20,958,1008,50,-1,2,220,3
"ZbFjrMhg","black",1,1,15,15,26,972,954,18,1,2,220,3
"tmndYR0h","black",1,1,10,0,10,983,1090,107,-1,0,40,2
"3qG1YI0g","white",1,0,10,0,10,964,1029,65,-1,3,300,3
"o3cTujQ0","black",1,1,10,0,10,1058,943,115,1,3,300,3
"4Oie3kEE","white",1,1,10,0,10,808,973,165,-1,0,0,1
"JmbcQir8","white",1,0,10,0,10,1095,986,109,1,1,101,4
"jcdcODHY","black",1,0,10,0,10,999,1092,93,-1,0,0,1
"9OBJpgc0","white",1,0,10,0,10,912,1024,112,-1,1,101,4
"StHKLsMT","black",1,1,15,0,15,1032,1274,242,-1,1,113,5
"ND8raXcH","black",1,1,10,0,10,1199,1002,197,1,3,320,5
"6MhNGEoR","black",1,1,10,0,10,1029,914,115,1,0,0,1
"lILJcEQS","black",1,1,10,0,10,1048,1077,29,-1,0,40,1
"r6ujn7ya","white",1,0,10,0,10,1082,1070,12,1,1,101,2
"Hl20qJlw","white",1,0,10,0,10,1044,1080,36,-1,0,4,2
"QJryEHgD","white",1,0,10,0,10,1070,1069,1,0,1,101,2
"EpAoitDC","white",0,1,180,180,501,1206,1069,137,1,2,240,3
"8HIFZl7o","black",1,0,15,15,27,1099,1052,47,1,1,101,6
"ait5yWPY","black",1,0,15,15,16,1062,1071,9,0,3,300,4
"KrBVuMIG","white",1,0,15,15,20,1038,1074,36,-1,1,101,6
"21CMgti8","white",1,0,15,15,28,1266,1053,213,1,0,4,2
"PYElsVY6","black",1,0,30,0,30,1099,1326,227,-1,3,300,3
"eYAIfWYI","black",1,0,10,15,20,1141,1168,27,-1,1,100,3
"DhoJhml8","white",0,0,5,5,8,1638,940,698,1,2,202,7
"Wj4EAbMt","white",1,0,10,0,10,1649,1672,23,-1,3,302,3
"mBi2flX3","black",1,0,10,0,10,1676,1637,39,1,2,223,3
"TgXDZj8n","white",1,0,10,0,10,1711,1645,66,1,1,100,5
"XUKVLrLb","black",1,0,10,0,10,1655,1668,13,-1,1,130,4
"f3cm6aZv","black",1,0,10,0,10,1666,1647,19,1,2,240,4
"nnanAIUX","black",1,0,10,0,10,1645,1655,10,0,2,250,5
"9Fx1szqR","black",1,0,10,0,10,1591,1647,56,-1,0,4,2
"XhHYBZ6D","white",1,1,10,0,10,1648,1672,24,-1,2,246,5
"RWBel9c3","white",1,0,10,0,10,1595,1660,65,-1,3,331,6
"YPjUwF4i","white",1,0,10,0,10,1671,1671,0,0,2,230,3
"QGwqx8e6","white",1,0,10,0,10,1660,1665,5,0,2,246,5
"skAOmExJ","white",1,1,10,0,10,1682,1670,12,1,3,306,3
"X6AOrl95","black",1,0,10,0,10,1683,1621,62,1,1,146,10
"Ejr8Xy15","black",1,1,10,0,10,1693,1693,0,0,1,130,4
"5ru5Qj7y","white",1,1,10,0,10,1730,1703,27,1,2,255,6
"0V0zNPjX","white",1,0,10,0,10,1799,1711,88,1,3,306,3
"JvZNmKR4","black",0,1,10,0,10,1143,1711,568,-1,2,244,5
"EGfkQNeq","black",1,0,10,0,10,1686,1701,15,-1,2,262,6
"p0TYZquk","black",1,0,10,0,10,1711,1724,13,-1,2,246,6
"Rr6Y9C0b","white",1,1,10,0,10,1701,1680,21,1,2,200,3
"Dmbhp6wM","white",1,0,10,0,10,1964,1705,259,1,2,223,3
"2Wuw6z0U","black",1,1,10,0,10,1720,1566,154,1,2,240,4
"Y6vOkF3K","black",1,0,10,0,10,1728,1798,70,-1,2,242,5
"pu2kiqUK","black",1,1,10,0,10,1755,1717,38,1,2,250,5
"RHF6Y4lC","white",1,0,10,0,10,1704,1775,71,-1,2,248,7
"Mmfy6483","white",1,0,10,0,10,1772,1713,59,1,2,255,6
"0mvqJAMu","white",1,0,10,0,10,1699,1800,101,-1,2,248,7
"Q4UwwEtw","black",1,0,10,0,10,1610,1691,81,-1,2,260,5
"35of39ca","white",1,1,10,0,10,1679,1730,51,-1,1,140,4
"nBuLhlwb","black",1,0,10,0,10,1576,1671,95,-1,2,220,3
"NTVYXzuf","white",1,1,10,0,10,1661,1675,14,-1,2,200,3
"2tn4UTF3","black",1,1,10,0,10,1661,1618,43,1,1,144,8
"EICkaxdP","black",1,0,10,0,10,1748,1647,101,1,2,250,5
"yIvHnLJX","white",1,1,10,0,10,1637,1661,24,-1,1,130,4
"Cl6CjCfP","black",1,0,10,0,10,1540,1629,89,-1,2,234,6
"SymXlqo9","white",1,0,10,0,10,1620,1549,71,1,2,248,8
"3GuSvaIp","white",1,1,10,0,10,1535,1634,99,-1,2,225,5
"9BknF5nX","white",1,1,10,0,10,1347,1268,79,1,0,0,1
"YyFO0cYw","white",1,1,15,3,18,1400,1500,100,-1,1,100,5
"ofIeUIEy","black",0,1,5,8,13,1500,1072,428,1,2,246,5
"wvilPCSq","white",1,1,15,15,33,1258,1362,104,-1,1,123,3
"ZHXqZsv5","black",1,0,15,15,35,1088,1350,262,-1,3,301,5
"B9vbcE91","black",1,1,15,20,51,1297,1330,33,-1,0,21,4
"firY0Cbt","white",1,0,10,10,22,1605,1367,238,1,1,120,3
"yM48SLJ5","black",1,0,25,0,25,1420,1620,200,-1,2,230,3
"6oD8M97X","black",1,0,20,5,28,1500,1501,1,0,3,302,4
"2jJ9YXUr","white",1,0,10,0,10,1576,1539,37,1,2,244,5
"gfFxAo5B","white",1,1,10,0,10,1191,1598,407,-1,2,220,3
"JVUWXcfC","white",1,0,10,0,10,1595,1223,372,1,2,241,6
"hXI1oJuX","white",1,0,10,0,10,1301,1616,315,-1,2,241,4
"YxBEqoKd","white",1,0,10,0,10,1611,1371,240,1,2,244,4
"ZhsqAicq","black",1,1,10,0,10,1383,1606,223,-1,2,222,6
"6KiOum5F","black",1,0,10,0,10,1498,1597,99,-1,2,245,7
"U4tb9phv","black",1,0,10,0,10,1355,1592,237,-1,2,227,3
"kLUXhkbc","black",1,0,10,0,10,1593,2216,623,-1,1,106,7
